store_nbr,family,sales
40,BEVERAGES,0.003617707131235381
40,BOOKS,0.0
40,BREAD/BAKERY,0.0005703524230644967
40,CELEBRATION,8.752427868000111e-06
40,CLEANING,0.002164356098570316
40,DAIRY,0.0007314587549529556
40,DELI,0.00039078113778588794
40,EGGS,0.0002222028795557287
40,FROZEN FOODS,0.000110562066891314
40,GROCERY I,0.0067740279717947586
40,GROCERY II,1.3870507162951756e-05
40,HARDWARE,1.6709434495256146e-06
40,HOME AND KITCHEN I,3.334901349513078e-05
40,HOME AND KITCHEN II,2.4762376002836113e-05
40,HOME APPLIANCES,3.4368903727700765e-07
40,HOME CARE,0.00033145873714561367
40,LADIESWEAR,0.0
40,LAWN AND GARDEN,2.1608633238012407e-07
40,LINGERIE,1.2598205740403267e-05
40,"LIQUOR,WINE,BEER",0.0001088674610355638
40,MAGAZINES,1.4576513369607506e-06
40,MEATS,0.00017578656272050256
40,PERSONAL CARE,0.0004459816990872642
40,PET SUPPLIES,1.784575055346197e-06
40,PLAYERS AND ELECTRONICS,6.521709048817365e-06
40,POULTRY,0.00023632255648793336
40,PREPARED FOODS,7.739057481665736e-05
40,PRODUCE,0.0010549679286674868
40,SCHOOL AND OFFICE SUPPLIES,3.146291511983013e-06
40,SEAFOOD,4.870325137998572e-06
41,AUTOMOTIVE,7.571404292750123e-06
41,BABY CARE,4.47075170441636e-08
41,BEAUTY,6.792748370897607e-06
41,BEVERAGES,0.0023819075335402414
41,BOOKS,4.750173685942382e-08
41,BREAD/BAKERY,0.0006539073875487246
41,CELEBRATION,1.141159372552276e-05
41,CLEANING,0.0013580737254043221
41,DAIRY,0.0008703221657053379
41,DELI,0.0003056320266533775
41,EGGS,0.0001840356996924842
41,FROZEN FOODS,0.0002813267599975308
41,GROCERY I,0.004557335262425223
41,GROCERY II,3.560581169925596e-05
41,HARDWARE,1.207102960192417e-06
41,HOME AND KITCHEN I,2.64072400674193e-05
41,HOME AND KITCHEN II,3.0421602535343155e-05
41,HOME APPLIANCES,4.9737112711632e-07
41,HOME CARE,0.00022434604615403328
41,LADIESWEAR,1.2599137147008354e-05
41,LAWN AND GARDEN,1.5137220145869725e-05
41,LINGERIE,1.3770846656207476e-05
41,"LIQUOR,WINE,BEER",0.00011079826692790861
41,MAGAZINES,8.74125098873907e-06
41,MEATS,0.000269565687948443
41,PERSONAL CARE,0.00040849537745233803
41,PET SUPPLIES,7.165311012932303e-06
41,PLAYERS AND ELECTRONICS,7.24913760739011e-06
41,POULTRY,0.00024799897777718336
41,PREPARED FOODS,9.335225280604756e-05
41,PRODUCE,0.001817833997910708
41,SCHOOL AND OFFICE SUPPLIES,8.857676814374913e-07
41,SEAFOOD,1.2265947575478258e-05
42,AUTOMOTIVE,2.6321550659751318e-06
42,BABY CARE,2.23537585220818e-08
42,BEAUTY,3.7107239146655786e-06
42,BEVERAGES,0.00174101316842629
42,BOOKS,2.8221620134128274e-07
42,BREAD/BAKERY,0.00035508326399497195
42,CELEBRATION,8.130248255802168e-06
42,CLEANING,0.0005666966521395313
42,DAIRY,0.0005802420983973078
42,DELI,0.00010690043182198024
42,EGGS,8.870995928827653e-05
42,FROZEN FOODS,0.00011090400210951316
42,GROCERY I,0.002176981846935438
42,GROCERY II,1.9257762966773472e-05
42,HARDWARE,7.544393501202607e-07
42,HOME AND KITCHEN I,1.4373466729698597e-05
42,HOME AND KITCHEN II,1.846047891281922e-05
42,HOME APPLIANCES,1.741730351512207e-07
42,HOME CARE,0.00014673379656536528
42,LADIESWEAR,1.2733259698140845e-05
42,LAWN AND GARDEN,1.7650155166393754e-05
42,LINGERIE,3.0876128958625486e-06
42,"LIQUOR,WINE,BEER",5.3979669797802114e-05
42,MAGAZINES,5.908843502670289e-06
42,MEATS,0.00014467718650310114
42,PERSONAL CARE,0.0001590963564346816
42,PET SUPPLIES,4.843314346451057e-06
42,PLAYERS AND ELECTRONICS,5.75702422604115e-06
42,POULTRY,0.00016033159337896065
42,PREPARED FOODS,5.413360523675785e-05
42,PRODUCE,0.0017556152723786536
42,SCHOOL AND OFFICE SUPPLIES,3.828081146906508e-07
42,SEAFOOD,1.2887356263639999e-05
43,AUTOMOTIVE,9.352253721675972e-06
43,BABY CARE,7.078690198659237e-08
43,BEAUTY,1.8758529026446977e-06
43,BEVERAGES,0.004662184635366443
43,BOOKS,0.0
43,BREAD/BAKERY,0.0004765700234049178
43,CELEBRATION,8.443200875111313e-06
43,CLEANING,0.0015864909498291896
43,DAIRY,0.0005549022502993179
43,DELI,0.0003661588490807114
43,EGGS,0.00022011187172730896
43,FROZEN FOODS,7.989328031914802e-05
43,GROCERY I,0.00517142138805466
43,GROCERY II,6.729412721751708e-06
43,HARDWARE,1.8684016498040038e-06
43,HOME AND KITCHEN I,2.2981526573910265e-05
43,HOME AND KITCHEN II,1.5417573534000835e-05
43,HOME APPLIANCES,2.151549257750373e-07
43,HOME CARE,0.00021564391424270786
43,LADIESWEAR,0.0
43,LAWN AND GARDEN,1.5824598220423741e-06
43,LINGERIE,5.471082398279521e-06
43,"LIQUOR,WINE,BEER",0.00014201342789078568
43,MAGAZINES,1.8246255393649269e-06
43,MEATS,0.0002321171784029946
43,PERSONAL CARE,0.00034630442702409124
43,PET SUPPLIES,1.052489463748018e-06
43,PLAYERS AND ELECTRONICS,4.214614888017506e-06
43,POULTRY,0.0002657054223694958
43,PREPARED FOODS,9.393505441538408e-05
43,PRODUCE,0.0007688971150528375
43,SCHOOL AND OFFICE SUPPLIES,2.7159816604329387e-06
43,SEAFOOD,1.1651896629635138e-06
44,AUTOMOTIVE,2.960010190965665e-05
44,BABY CARE,0.0
44,BEAUTY,1.8276060405012043e-05
44,BEVERAGES,0.012497482498722581
44,BOOKS,4.917826874857996e-07
44,BREAD/BAKERY,0.0021730258906192605
44,CELEBRATION,3.5182021693941493e-05
44,CLEANING,0.0040127418204310055
44,DAIRY,0.003984514611857247
44,DELI,0.0009357786630565275
44,EGGS,0.0010169693414564301
44,FROZEN FOODS,0.0009510541530836046
44,GROCERY I,0.01526207989370808
44,GROCERY II,0.0001278634987463079
44,HARDWARE,6.551514060180141e-06
44,HOME AND KITCHEN I,0.00012557410131100468
44,HOME AND KITCHEN II,9.470356079200972e-05
44,HOME APPLIANCES,2.9954036419589613e-06
44,HOME CARE,0.0006260607835213398
44,LADIESWEAR,3.115182531373116e-05
44,LAWN AND GARDEN,2.0325154936202874e-05
44,LINGERIE,3.0241841060561414e-05
44,"LIQUOR,WINE,BEER",0.0005159079813707564
44,MAGAZINES,1.7929577147919775e-05
44,MEATS,0.001524350307857094
44,PERSONAL CARE,0.0008770506470204845
44,PET SUPPLIES,3.1804741343896965e-05
44,PLAYERS AND ELECTRONICS,4.127714651762913e-05
44,POULTRY,0.0019437930774020245
44,PREPARED FOODS,0.0007386162968891713
44,PRODUCE,0.0099344373170232
44,SCHOOL AND OFFICE SUPPLIES,2.7516545334077607e-05
44,SEAFOOD,0.00019340902988730294
45,AUTOMOTIVE,2.459192859410524e-05
45,BABY CARE,0.0
45,BEAUTY,1.5629934239960613e-05
45,BEVERAGES,0.010590420954961243
45,BOOKS,5.392844243452234e-07
45,BREAD/BAKERY,0.0017832250904001262
45,CELEBRATION,3.6199117706696214e-05
45,CLEANING,0.003928603204760494
45,DAIRY,0.003306560509333499
45,DELI,0.0010088407837967569
45,EGGS,0.0006485523902209745
45,FROZEN FOODS,0.0008174809355811838
45,GROCERY I,0.01522826634396288
45,GROCERY II,0.0001299647520473836
45,HARDWARE,1.7063369005189107e-06
45,HOME AND KITCHEN I,7.386985784942948e-05
45,HOME AND KITCHEN II,8.041019503034859e-05
45,HOME APPLIANCES,2.1515492577503733e-06
45,HOME CARE,0.0006405786182748269
45,LADIESWEAR,2.51777833487048e-05
45,LAWN AND GARDEN,2.8092154616021214e-05
45,LINGERIE,8.07250104628679e-06
45,"LIQUOR,WINE,BEER",0.0003264878200942657
45,MAGAZINES,1.3687020061749668e-05
45,MEATS,0.0018708339783448694
45,PERSONAL CARE,0.0009941601251044609
45,PET SUPPLIES,2.1200677144984413e-05
45,PLAYERS AND ELECTRONICS,2.9483676084020808e-05
45,POULTRY,0.0019970122549548583
45,PREPARED FOODS,0.0005105878652855652
45,PRODUCE,0.006439356923826164
45,SCHOOL AND OFFICE SUPPLIES,2.5516815352956373e-05
45,SEAFOOD,0.0001525454835687795
46,AUTOMOTIVE,2.382538095811885e-05
46,BABY CARE,0.0
46,BEAUTY,1.8535922847831245e-05
46,BEVERAGES,0.007322346166549928
46,BOOKS,1.8534991441226158e-07
46,BREAD/BAKERY,0.0012202415076526876
46,CELEBRATION,2.2269000521018907e-05
46,CLEANING,0.0036051210337808438
46,DAIRY,0.00224106674656526
46,DELI,0.0012694752401743498
46,EGGS,0.00028161823830081704
46,FROZEN FOODS,0.0006192592766125469
46,GROCERY I,0.013358477558684582
46,GROCERY II,6.589981152970223e-05
46,HARDWARE,2.4104802939644872e-06
46,HOME AND KITCHEN I,4.2659353919577855e-05
46,HOME AND KITCHEN II,5.3635980760525104e-05
46,HOME APPLIANCES,2.19532536818945e-06
46,HOME CARE,0.0006659883218681983
46,LADIESWEAR,3.209534020468403e-05
46,LAWN AND GARDEN,1.6707571682045972e-05
46,LINGERIE,1.2568400729040492e-05
46,"LIQUOR,WINE,BEER",0.00018886318012664878
46,MAGAZINES,7.119672089283053e-06
46,MEATS,0.0018334461115667217
46,PERSONAL CARE,0.0011666361374212135
46,PET SUPPLIES,2.0600851291308553e-05
46,PLAYERS AND ELECTRONICS,2.4957039983299242e-05
46,POULTRY,0.0015804728019333312
46,PREPARED FOODS,0.0002721425788734391
46,PRODUCE,0.0029520153744461196
46,SCHOOL AND OFFICE SUPPLIES,2.0291624298419753e-05
46,SEAFOOD,7.914160626643256e-05
47,AUTOMOTIVE,2.5082779874985952e-05
47,BABY CARE,0.0
47,BEAUTY,1.9236340614856477e-05
47,BEVERAGES,0.010048808945509908
47,BOOKS,5.411472375553969e-07
47,BREAD/BAKERY,0.0017369765741116546
47,CELEBRATION,2.672205549993862e-05
47,CLEANING,0.0036469104539312708
47,DAIRY,0.0031101436216395967
47,DELI,0.001005880710530936
47,EGGS,0.0005596226189738975
47,FROZEN FOODS,0.0006671553426020349
47,GROCERY I,0.014450334310392433
47,GROCERY II,0.00010059470756918336
47,HARDWARE,2.8342702992789547e-06
47,HOME AND KITCHEN I,6.296122369065356e-05
47,HOME AND KITCHEN II,6.991417399762609e-05
47,HOME APPLIANCES,2.8584868710112102e-06
47,HOME CARE,0.0006543969666678939
47,LADIESWEAR,2.956005142563792e-05
47,LAWN AND GARDEN,2.549818722085464e-05
47,LINGERIE,8.008233990535805e-06
47,"LIQUOR,WINE,BEER",0.00026113660705495955
47,MAGAZINES,1.154292205683999e-05
47,MEATS,0.0014063633375648538
47,PERSONAL CARE,0.001101742245025005
47,PET SUPPLIES,2.1205334178009847e-05
47,PLAYERS AND ELECTRONICS,2.844515771934909e-05
47,POULTRY,0.0018060365273185827
47,PREPARED FOODS,0.0004526732530048399
47,PRODUCE,0.005956337009434669
47,SCHOOL AND OFFICE SUPPLIES,1.945522116705186e-05
47,SEAFOOD,0.00013461369165237866
48,AUTOMOTIVE,2.1229550749742103e-05
48,BABY CARE,0.0
48,BEAUTY,1.655388959220666e-05
48,BEVERAGES,0.00588077370181279
48,BOOKS,5.3090176489944276e-08
48,BREAD/BAKERY,0.001109365504393202
48,CELEBRATION,2.244783058919556e-05
48,CLEANING,0.0033556251464762583
48,DAIRY,0.0018801895317979815
48,DELI,0.0010215850965436504
48,EGGS,0.0002232348780741648
48,FROZEN FOODS,0.000484343415541559
48,GROCERY I,0.011950872664814484
48,GROCERY II,6.701470523599106e-05
48,HARDWARE,1.4036297538657196e-06
48,HOME AND KITCHEN I,5.073092355925956e-05
48,HOME AND KITCHEN II,3.830409663419225e-05
48,HOME APPLIANCES,1.3319114452740406e-06
48,HOME CARE,0.0006104476146002708
48,LADIESWEAR,2.5978793029079397e-05
48,LAWN AND GARDEN,9.81609421100917e-06
48,LINGERIE,8.558695294142069e-06
48,"LIQUOR,WINE,BEER",0.0001627763439313793
48,MAGAZINES,4.754830718967816e-06
48,MEATS,0.0015415842562140735
48,PERSONAL CARE,0.001107746092001394
48,PET SUPPLIES,1.5085061375984868e-05
48,PLAYERS AND ELECTRONICS,2.1363673300874593e-05
48,POULTRY,0.0013977372005528036
48,PREPARED FOODS,0.0002062920749345669
48,PRODUCE,0.002158748444394095
48,SCHOOL AND OFFICE SUPPLIES,2.540411515374088e-05
48,SEAFOOD,4.700202168412394e-05
49,AUTOMOTIVE,1.6286575896546766e-05
49,BABY CARE,0.0
49,BEAUTY,1.233461767116372e-05
49,BEVERAGES,0.0085887666877939
49,BOOKS,4.228585987093807e-07
49,BREAD/BAKERY,0.0016119408802125357
49,CELEBRATION,3.253868974870532e-05
49,CLEANING,0.0026382846528432077
49,DAIRY,0.0029665142032889854
49,DELI,0.0005758243224274519
49,EGGS,0.0006744762302603538
49,FROZEN FOODS,0.0006695402796044823
49,GROCERY I,0.01032741780906969
49,GROCERY II,0.00010067294572401065
49,HARDWARE,2.6619600773379077e-06
49,HOME AND KITCHEN I,6.22347265386859e-05
49,HOME AND KITCHEN II,4.062236767425315e-05
49,HOME APPLIANCES,1.568488722966073e-06
49,HOME CARE,0.00044958344842913457
49,LADIESWEAR,1.6777427177427477e-05
49,LAWN AND GARDEN,2.6299196901229235e-05
49,LINGERIE,1.4304542640922179e-05
49,"LIQUOR,WINE,BEER",0.0003409683985835493
49,MAGAZINES,1.3239013484702946e-05
49,MEATS,0.0011414558503677276
49,PERSONAL CARE,0.000616806327493198
49,PET SUPPLIES,1.6216720401165258e-05
49,PLAYERS AND ELECTRONICS,3.1819643849578356e-05
49,POULTRY,0.0013698463725108573
49,PREPARED FOODS,0.0004660212680302848
49,PRODUCE,0.007467987652572973
49,SCHOOL AND OFFICE SUPPLIES,1.3991590021613033e-05
49,SEAFOOD,0.0001343382578831487
50,AUTOMOTIVE,1.823507851438823e-05
50,BABY CARE,0.0
50,BEAUTY,1.2070098195319085e-05
50,BEVERAGES,0.005052353656457094
50,BOOKS,2.710393220802418e-07
50,BREAD/BAKERY,0.0009064902107469678
50,CELEBRATION,3.46967588526913e-05
50,CLEANING,0.0025151089235403014
50,DAIRY,0.001575392308722976
50,DELI,0.0007202608196622154
50,EGGS,0.0001800166801915349
50,FROZEN FOODS,0.00041452157074624193
50,GROCERY I,0.009427493953406434
50,GROCERY II,7.289746935371893e-05
50,HARDWARE,2.3667041835254105e-06
50,HOME AND KITCHEN I,7.670971658833896e-05
50,HOME AND KITCHEN II,7.03556607284372e-05
50,HOME APPLIANCES,1.017096012754722e-06
50,HOME CARE,0.00042241338635214923
50,LADIESWEAR,2.0628793489461155e-05
50,LAWN AND GARDEN,8.07529526610205e-06
50,LINGERIE,9.694079945742808e-06
50,"LIQUOR,WINE,BEER",0.0001776145825570162
50,MAGAZINES,7.318993102771616e-06
50,MEATS,0.0009659578695842651
50,PERSONAL CARE,0.000768455156713606
50,PET SUPPLIES,8.827871803012136e-06
50,PLAYERS AND ELECTRONICS,2.2237332696445955e-05
50,POULTRY,0.0006869248476851129
50,PREPARED FOODS,0.000192810078019015
50,PRODUCE,0.00226160343688803
50,SCHOOL AND OFFICE SUPPLIES,1.7647360946578492e-05
50,SEAFOOD,3.714583525351119e-05
51,AUTOMOTIVE,1.096824418150147e-05
51,BABY CARE,0.0
51,BEAUTY,7.549981940833128e-06
51,BEVERAGES,0.006401330333549534
51,BOOKS,2.412343107174661e-07
51,BREAD/BAKERY,0.001339576618507625
51,CELEBRATION,1.5055256364622093e-05
51,CLEANING,0.0022785987071238353
51,DAIRY,0.002291670998826228
51,DELI,0.00040610210536110584
51,EGGS,0.0005260109488161323
51,FROZEN FOODS,0.0005135361797479064
51,GROCERY I,0.00766892908414894
51,GROCERY II,4.987496088918484e-05
51,HARDWARE,2.228856005972573e-06
51,HOME AND KITCHEN I,3.2665361046997116e-05
51,HOME AND KITCHEN II,3.161752861627453e-05
51,HOME APPLIANCES,1.6914343948375227e-06
51,HOME CARE,0.0003155372726382609
51,LADIESWEAR,4.006911215083163e-06
51,LAWN AND GARDEN,2.7166336450564993e-05
51,LINGERIE,1.0397291932583297e-05
51,"LIQUOR,WINE,BEER",0.00025149375447249656
51,MAGAZINES,9.142687235531456e-06
51,MEATS,0.0009984960896525616
51,PERSONAL CARE,0.00045094795910558666
51,PET SUPPLIES,1.730553472251166e-05
51,PLAYERS AND ELECTRONICS,1.1215066931849455e-05
51,POULTRY,0.0013256675777680795
51,PREPARED FOODS,0.000265590880939624
51,PRODUCE,0.00527655847361388
51,SCHOOL AND OFFICE SUPPLIES,9.500347371884765e-06
51,SEAFOOD,0.00010330472068481305
52,AUTOMOTIVE,1.3943156878148522e-06
52,BABY CARE,0.0
52,BEAUTY,9.053272201443129e-07
52,BEVERAGES,0.0005009067465892293
52,BOOKS,0.0
52,BREAD/BAKERY,9.083155180852816e-05
52,CELEBRATION,1.250879070631494e-06
52,CLEANING,0.00018759553573712573
52,DAIRY,0.0001309408661695145
52,DELI,4.160073948873852e-05
52,EGGS,2.3287027940378715e-05
52,FROZEN FOODS,3.783568295705621e-05
52,GROCERY I,0.0006857136509507253
52,GROCERY II,5.282938264051998e-06
52,HARDWARE,3.6790560900926296e-07
52,HOME AND KITCHEN I,6.4509221468307725e-06
52,HOME AND KITCHEN II,5.840850820498957e-06
52,HOME APPLIANCES,1.0897457279514877e-07
52,HOME CARE,4.130508871578173e-05
52,LADIESWEAR,1.1772979488296414e-06
52,LAWN AND GARDEN,7.177419298798431e-06
52,LINGERIE,9.342008249020019e-07
52,"LIQUOR,WINE,BEER",2.3052313475896854e-05
52,MAGAZINES,1.1614640365431669e-06
52,MEATS,5.53059182443469e-05
52,PERSONAL CARE,4.2332430201192406e-05
52,PET SUPPLIES,1.6215788994560172e-06
52,PLAYERS AND ELECTRONICS,3.1230063468558446e-06
52,POULTRY,5.435974599446532e-05
52,PREPARED FOODS,1.4857058655441461e-05
52,PRODUCE,0.0005412941327647268
52,SCHOOL AND OFFICE SUPPLIES,2.078899542553607e-06
52,SEAFOOD,1.1358280002133527e-06
53,AUTOMOTIVE,7.415859389700637e-06
53,BABY CARE,2.0490945311908316e-08
53,BEAUTY,5.2624473187400905e-06
53,BEVERAGES,0.0019492468117189277
53,BOOKS,7.17183085916791e-08
53,BREAD/BAKERY,0.00048799387073436524
53,CELEBRATION,8.215006256865062e-06
53,CLEANING,0.0009964765333313117
53,DAIRY,0.0005347689651237628
53,DELI,0.00022935133815393777
53,EGGS,0.0001008722667374992
53,FROZEN FOODS,0.00017768037731798913
53,GROCERY I,0.0029915709037790293
53,GROCERY II,1.6173875697331267e-05
53,HARDWARE,1.4297091388081484e-06
53,HOME AND KITCHEN I,2.2129289530255895e-05
53,HOME AND KITCHEN II,2.13841642461865e-05
53,HOME APPLIANCES,1.4064239736809797e-07
53,HOME CARE,0.0001820406267443884
53,LADIESWEAR,4.158730491712302e-06
53,LAWN AND GARDEN,5.67971747781895e-06
53,LINGERIE,7.62076884281972e-06
53,"LIQUOR,WINE,BEER",0.00010806738276179429
53,MAGAZINES,3.2608545244086826e-06
53,MEATS,0.00026245830862398214
53,PERSONAL CARE,0.0002739006031710683
53,PET SUPPLIES,3.277619843300244e-06
53,PLAYERS AND ELECTRONICS,5.446865826547265e-06
53,POULTRY,0.0002150820213275853
53,PREPARED FOODS,7.843917755231017e-05
53,PRODUCE,0.0017398940825520124
53,SCHOOL AND OFFICE SUPPLIES,1.1810235752499883e-06
53,SEAFOOD,6.100237407869901e-06
54,AUTOMOTIVE,8.872579320056301e-06
54,BABY CARE,2.8221620134128274e-07
54,BEAUTY,9.84496781576686e-07
54,BEVERAGES,0.0020165372133100247
54,BOOKS,0.0
54,BREAD/BAKERY,0.00034273993394642427
54,CELEBRATION,4.598354409313244e-06
54,CLEANING,0.0016316036287465658
54,DAIRY,0.00028246861253126125
54,DELI,0.0002884029849575703
54,EGGS,0.00011076939332315093
54,FROZEN FOODS,5.301755376802861e-05
54,GROCERY I,0.004145495012915665
54,GROCERY II,1.2486436947792859e-05
54,HARDWARE,1.1093052666583093e-06
54,HOME AND KITCHEN I,2.344350425003329e-05
54,HOME AND KITCHEN II,1.3621821599393597e-05
54,HOME APPLIANCES,2.840790145514562e-07
54,HOME CARE,0.00020907656627024124
54,LADIESWEAR,0.0
54,LAWN AND GARDEN,0.0
54,LINGERIE,6.743383820828009e-06
54,"LIQUOR,WINE,BEER",3.743416286504123e-05
54,MAGAZINES,7.106632396811839e-07
54,MEATS,8.169624248874412e-05
54,PERSONAL CARE,0.0002855990701309578
54,PET SUPPLIES,1.6020193607491956e-07
54,PLAYERS AND ELECTRONICS,3.088544302467635e-06
54,POULTRY,8.279255820026935e-05
54,PREPARED FOODS,9.601870691839219e-05
54,PRODUCE,0.0005552862826269081
54,SCHOOL AND OFFICE SUPPLIES,9.528289570037367e-07
54,SEAFOOD,2.736472605744847e-06
